-3	1	18	-8	13	12	-5	-15	-22	0	10	7	-1	-13	-21	-4	-5	-37	8	-8	16	6	-2	-28	23	-12	10	-27	4	-22	19	15	11	13	-15	17	-12	-4	-16	-20	9	-11	20	-21	13	-18	1	-8	1	15	20	-9	5	-6	-4	1	22	-11	-9	12	-5	0	10	-4	-6	-18	-7	6	2	6	-8	-8	-15	-5	12	-4	6	21	-13	19	1	9	-8	-19	12	18	7	-20	10	-15	-20	13	-9	2	-5	-1	32	-4	30	7	21	-2	25	12	1	-23	17	19	14	-16	1	-15	-17	-1	10	-1	-11	-17	-18	6	9	-14	15	13	7	-4	-18	-20
18	7	23	-19	21	-34	-4	-24	8	-12	40	-3	-22	-20	0	9	-8	29	-29	19	16	1	-17	19	-8	37	-33	27	-9	2	2	4	6	-25	-13	35	-24	-13	-10	13	-8	10	-5	-15	-12	-8	-12	-8	36	16	-11	-9	2	21	13	2	-20	-29	5	-15	9	10	-9	-8	13	-2	6	13	-15	-9	-10	-22	0	8	-23	-19	9	15	0	-3	-11	-20	3	17	24	-15	22	-36	20	-36	26	4	-8	0	5	13	-5	26	7	2	-9	-5	-5	14	-20	28	-16	-11	-4	13	9	-11	-6	7	-1	-21	-15	13	20	39	-8	-3	16	4	-7	-4	-15	12
9	-12	-7	12	7	-8	14	12	-19	29	-15	19	-23	-10	13	-22	2	-4	-8	14	10	-1	22	-9	6	-13	8	-1	-22	12	-1	-9	8	-28	19	-6	-29	8	5	-26	10	14	3	-10	9	-44	1	15	5	7	-24	13	30	-12	6	-27	-30	24	3	-19	6	-29	13	24	-3	-10	26	10	7	18	7	-1	3	4	-47	20	6	1	4	-32	1	-16	10	-4	-5	-8	-19	14	-17	18	43	-13	10	-19	0	-23	-10	6	-12	-17	0	2	-3	-20	-6	-18	-4	-6	8	-11	-3	13	-24	17	-31	10	14	10	2	0	-33	10	21	-1	16	-16	15	15
-30	-12	-10	20	-13	14	30	-29	18	-4	25	-1	-16	16	-23	26	-14	-6	-12	15	-4	10	-6	-2	-8	15	27	-44	11	19	-29	-5	-5	5	17	-3	29	4	-3	1	22	-32	7	-6	-18	14	19	14	-7	-19	12	10	-6	-8	-22	10	22	-1	-14	-4	-34	15	12	1	-25	37	-17	-4	-16	6	-17	-18	28	-10	-1	23	2	-6	-15	0	4	-15	-5	-17	-7	9	-6	22	-9	7	1	12	-1	2	-25	8	-7	-2	-27	26	-26	11	22	-5	-17	13	22	19	-2	12	12	-25	-15	10	10	16	-10	-26	11	-11	-15	23	4	-10	0	-8	-8	0
-9	0	13	8	-17	5	-31	8	6	16	13	-22	8	11	14	3	-1	-14	26	12	-22	-2	2	-11	17	4	-31	-8	33	-14	8	22	-22	18	2	-1	7	-21	14	8	-35	25	-16	-3	-9	2	-9	10	-16	8	15	-19	-23	-11	5	-4	5	-44	15	-31	10	20	0	-12	16	8	-20	-5	9	7	-42	3	39	-32	3	-16	-3	11	-20	-19	-8	-22	-4	-11	10	0	-9	11	-31	8	12	8	-5	-15	-14	-9	20	-22	12	7	-20	13	-20	-10	36	32	-3	3	8	14	-3	-26	21	0	10	-18	-27	26	-12	4	6	10	5	-4	-14	-31	18	9
-15	9	32	-20	2	-5	-23	-2	-9	4	15	-20	19	18	-8	-22	24	14	19	0	5	7	-16	-24	0	-4	11	3	16	-23	4	8	-17	12	-6	2	2	30	-12	-22	8	-11	-7	-23	-6	-2	24	-3	25	0	-34	-9	-15	36	3	17	-23	8	-14	-6	16	7	-22	-4	23	-17	17	26	32	-38	-1	34	-18	-16	-15	-6	15	-16	-12	-25	-11	-5	7	30	7	14	-10	-37	16	17	-6	-8	-16	-29	-5	11	-2	-3	2	-11	10	2	-9	22	14	16	9	-29	16	23	-15	5	22	-11	-10	0	11	-14	-4	19	-18	21	-6	-13	-26	29	23	1
-3	24	-25	-35	3	15	-15	-8	2	8	-18	4	15	8	-12	31	1	11	-19	15	-17	-25	-23	8	7	15	-14	0	-13	5	-4	-15	4	10	-25	16	-10	20	-32	0	-5	-5	32	-9	22	16	6	9	10	-5	-16	-7	1	20	-4	-2	-8	-5	-4	28	6	4	11	0	8	10	11	5	-38	-29	25	2	-37	-10	16	8	-8	11	-7	17	5	33	5	34	-24	-12	-30	1	7	-5	-17	-12	-24	7	6	1	-8	12	7	-18	23	-3	6	3	0	11	-29	-19	4	-4	-11	-4	-10	-7	11	10	-25	-23	31	-11	10	-18	-15	-7	-14	24	-11	5
23	-20	-10	18	5	-21	-17	14	10	-20	2	20	0	-4	5	-11	0	4	8	-22	-20	11	6	17	-4	-27	-5	2	-7	10	4	-15	31	-35	-8	-2	-8	-15	-4	-1	20	3	-20	-8	-2	-1	17	0	21	-9	-24	5	5	-6	-15	-29	9	-7	6	5	-27	-18	-3	-9	11	4	7	-8	-31	-1	23	-13	-7	17	10	3	18	-17	20	11	45	-1	7	-7	-10	-33	-4	12	-14	-3	-9	-11	-10	11	-1	-14	2	12	-10	-1	-14	-36	22	8	-9	-1	-8	29	8	-9	8	-1	-2	18	-1	-39	-20	28	9	7	-19	14	5	-7	12	0	10	-1
-14	2	22	9	-6	-4	15	12	-12	3	12	-1	16	-28	-14	9	11	4	-38	-3	22	-2	35	-18	-36	26	8	6	11	-4	-4	23	3	-35	9	15	11	10	-1	25	6	-1	-4	4	-14	37	-1	-8	20	-26	8	-18	-10	-6	1	19	-2	10	-10	10	5	-12	-2	3	6	-11	-13	-32	-2	27	-2	-20	-2	1	-6	27	-6	29	9	34	-19	-6	-11	9	-27	-1	19	-5	-1	-17	21	-38	5	-13	25	-30	12	-10	13	5	-8	15	0	-14	-16	-2	-1	13	-3	-23	-2	-11	12	5	-26	-8	12	22	-33	-21	8	26	-29	-3	0	32	15	-10
-15	19	-22	-17	10	28	-20	13	6	6	8	15	-24	-8	17	26	-1	-29	-16	26	-25	25	-8	-31	0	-3	-8	-11	-5	3	24	-12	-20	1	16	6	13	-27	18	-11	-10	-4	-4	-13	42	-16	1	17	-5	7	8	-38	-3	7	-8	-11	-18	2	-11	-7	-16	9	-20	9	6	-15	-8	16	4	31	-40	20	-12	22	-15	2	16	22	9	-17	-11	22	25	-16	8	5	2	9	-4	-4	-15	-1	39	-3	7	-16	31	-10	-14	-11	-2	22	-9	-15	23	-12	-10	-21	-21	4	13	11	7	-2	-2	-6	19	-19	-2	9	27	-13	7	0	16	0	-3	-20
-13	-24	-11	23	-2	-12	-27	11	-10	-10	-3	-4	-12	7	30	-19	-6	-8	28	-8	3	-5	-18	9	2	14	20	4	-5	22	-8	-18	-13	9	23	6	7	30	9	17	-4	-2	-2	1	-7	-36	37	4	14	-7	-30	-13	17	5	-8	2	-27	20	-11	-8	-29	5	-33	11	-41	2	-11	-24	4	-26	4	9	4	-5	12	10	23	-2	-2	-13	27	-2	2	-9	15	-25	-3	30	-4	6	24	6	13	-35	-9	18	-17	-15	2	13	19	6	-29	4	-34	6	-7	-4	13	-6	17	21	-22	-12	-13	18	-13	-13	-8	6	-17	-20	18	5	25	-3	-4	31
-30	-19	22	20	-26	-20	10	29	4	-17	15	-39	-17	3	-31	-10	2	11	15	-4	-10	4	12	3	5	14	-3	-5	10	15	-4	22	-11	10	26	-4	11	-13	8	-20	-9	23	-24	2	-14	26	-9	-7	-18	-9	-7	21	-1	-8	-3	-5	6	15	-11	7	22	-5	8	-7	11	-29	0	20	-5	30	-17	12	-17	11	3	1	-11	4	2	-8	-8	-2	-3	-4	4	-10	22	-7	-31	-3	6	-8	-8	1	-13	3	-29	19	8	4	-1	-31	14	-9	-21	-7	14	17	-42	8	-17	-22	15	-23	6	11	-25	-12	18	-12	-17	18	-24	12	-6	-20	21	4
-21	21	24	-48	-1	-2	15	-6	-38	3	-16	-32	32	8	-9	22	-1	25	-15	-17	23	5	-11	-10	-2	-27	-6	-17	20	-5	1	-6	19	6	1	-13	-18	22	21	-7	10	5	-7	13	9	-7	1	-5	20	19	13	-23	-6	24	-26	11	32	-17	-22	-2	-11	-11	14	-2	-14	13	14	0	27	-36	31	-18	21	-9	3	-14	-8	8	-38	-18	17	8	5	14	-10	12	6	-15	-26	27	-12	-4	-21	5	-16	-2	13	11	23	17	7	12	16	-7	20	17	9	-15	0	19	-6	27	-19	1	26	-3	-10	7	20	-30	22	30	-25	19	-22	27	19	1
9	31	-5	-8	13	28	-15	-21	23	-5	-10	11	12	-16	3	-8	-8	-21	-40	-5	8	-14	15	-7	27	-25	32	8	19	-1	15	-1	-15	9	3	-22	28	23	-25	15	5	21	18	5	-15	8	17	7	17	-26	2	-18	22	2	-27	11	-29	-15	17	-7	-7	26	10	-7	12	9	-13	1	-15	13	-6	1	-3	-34	11	9	32	-16	2	22	1	-1	-33	5	-4	-11	10	-18	0	30	-11	17	-32	-10	0	21	8	11	-25	11	-32	21	2	-8	-5	-2	-19	2	5	13	8	6	-8	4	19	-30	19	24	-10	15	42	-48	-2	-13	-17	14	-6	-10
19	-35	-1	20	-20	-7	-43	25	21	-31	17	7	-13	-12	4	-15	-2	-39	13	1	18	11	-11	8	-15	-7	4	14	0	-8	-21	-24	-21	7	-24	8	6	-22	9	-4	16	13	-14	-2	-37	39	-10	-4	9	-3	10	40	-12	-11	25	27	-7	22	-7	-10	16	16	-19	-2	5	-29	25	2	8	-1	-23	22	-21	8	27	8	14	-10	29	-16	-6	-19	18	-11	22	-2	-9	-9	21	-17	10	-34	-11	-12	38	-2	9	-22	-2	5	2	11	-6	-3	-25	-5	14	-17	-6	-3	-7	10	15	3	26	8	11	-10	-12	26	-28	-28	20	-40	5	5	6	-7
-2	8	4	-1	-3	-16	41	23	-13	18	-11	-3	-7	-18	-11	-14	2	-16	21	37	2	-5	18	-3	-38	18	6	2	-18	-30	-15	2	26	-3	-15	0	-27	7	-5	-7	16	14	-36	-14	20	-8	-27	4	12	13	-5	4	-12	3	17	3	-2	-15	-17	-4	29	-27	-18	1	0	-11	31	3	7	-28	45	-11	18	15	0	-2	-8	31	-8	-26	8	-8	25	-17	19	-3	-8	21	3	-3	-4	-23	18	14	-2	-8	-18	-7	-7	5	12	-19	8	4	-2	26	0	-18	16	-20	21	-7	0	12	5	-11	-20	13	5	-11	-3	19	-13	4	24	8	-11	12
17	31	-16	-7	1	1	16	-36	13	0	-31	18	-1	-20	4	-2	11	-8	37	1	-5	1	15	-55	25	-2	7	-36	-5	-5	0	-14	-1	-22	-20	7	-3	-4	-29	16	15	-36	-14	4	0	7	5	33	-19	-1	-16	-20	7	5	13	-9	-14	-13	18	28	11	-10	13	8	-17	13	1	19	-13	15	2	-26	-16	-2	10	24	6	20	-30	-3	-25	22	-14	4	-1	-11	24	-36	-20	33	-32	-3	13	-8	-5	11	-31	-7	0	5	-16	34	4	13	1	15	-22	10	4	-6	-4	-12	-20	5	-11	-17	-13	12	1	-5	8	-38	8	1	2	-33	23	-12
10	-13	-9	-6	1	14	-21	5	7	-23	22	-9	-13	3	3	38	-28	19	15	-8	13	13	-27	8	4	-21	-23	14	6	3	20	1	-19	-29	11	14	-27	0	17	27	-29	-8	2	-15	9	7	6	-27	-4	-28	39	-21	22	16	-19	-25	-22	36	-13	5	-20	17	-7	20	-8	27	15	-25	-6	19	-1	-5	-9	10	4	-23	6	-35	-20	-3	3	-8	-35	20	-40	31	-21	-23	19	-7	-29	14	8	-13	1	9	-8	3	22	-18	12	-14	3	-1	-15	-28	-10	-12	-29	6	-8	15	33	10	3	1	15	15	10	10	-23	-6	-3	-1	-7	35	7	-15
-18	-20	-6	-27	15	-41	-1	19	-12	3	4	-14	-19	19	19	23	-15	19	-9	-15	19	-20	16	2	6	-9	-7	-15	2	-13	-4	-2	-12	-5	30	-15	-20	-11	21	-15	-28	-2	-20	27	0	17	-2	0	5	43	-16	-15	-6	-29	-20	-23	13	7	-23	-4	17	-18	-17	-14	10	13	-28	6	3	-14	-15	-15	5	-6	0	8	-13	-20	-2	-12	-12	-7	19	-37	16	-19	4	-2	3	-16	-7	14	-14	-2	45	-18	-6	-17	-16	1	-27	21	-9	-12	3	-11	29	-25	13	-16	6	7	3	-32	-21	-4	-10	-33	-6	-37	-23	8	-26	5	8	-3	-38	-14
8	-7	0	19	-10	10	9	29	-16	13	-28	-22	12	2	1	4	6	3	17	20	7	17	-27	7	1	-1	-24	25	-1	-13	7	-24	2	14	14	-28	-10	29	8	-10	20	-16	6	-7	9	-11	12	-23	29	-24	-46	32	-9	14	5	-9	-6	-17	-12	29	1	-43	2	-1	7	-19	-7	18	7	0	-12	-2	1	20	15	-9	-5	37	-23	-16	-10	16	-22	16	-7	7	18	0	4	-1	1	22	-10	21	-2	-2	-21	16	9	6	24	32	-32	15	16	4	-5	8	-6	22	-9	0	-38	-5	1	2	-5	-9	12	-13	14	-4	15	4	-21	-22	-7	14
23	3	12	-2	-5	-4	-5	-19	15	8	-34	6	39	17	11	22	-3	3	-2	9	-3	-10	13	24	-18	-2	28	36	-24	22	-17	5	13	5	-35	-1	29	1	-7	1	-34	0	15	7	0	9	-35	16	-30	-29	15	1	-19	8	-5	-5	14	-14	11	9	-46	14	23	1	-10	-29	20	-10	7	-12	8	44	-9	30	-11	-29	25	-22	-1	9	39	-28	5	-9	5	35	-11	15	4	-14	-2	2	-9	15	-15	-11	0	10	19	-5	6	-38	16	20	-10	-19	13	1	12	-15	19	-31	-10	5	0	10	-2	11	13	15	5	1	2	-26	6	18	-1	13
-7	-5	-10	19	-4	21	9	-8	11	-38	-3	22	0	-18	12	4	-17	2	-7	5	-29	5	37	-16	-11	26	19	-31	26	-18	5	24	-10	-2	4	42	-6	-15	10	-33	-4	14	7	-10	28	-43	10	-17	-15	8	-8	-29	14	3	11	5	4	21	8	-14	22	25	-32	-21	-10	23	19	-5	-6	-5	-3	3	16	-5	-30	2	-1	-27	-1	-15	10	-17	4	-31	17	-12	-1	-14	29	-9	23	-11	28	-19	-7	-9	26	16	-13	-4	-8	-36	30	-12	-34	30	-19	9	-31	-17	10	-9	34	-13	17	-19	20	0	30	-28	-8	-16	-29	28	41	-21	0	0
5	-7	25	-32	8	-15	10	-5	-11	-25	24	3	-6	24	16	-13	-23	-9	-5	-10	14	32	-21	13	-2	-11	-34	-5	12	-13	8	-9	-12	19	36	3	-21	12	-29	15	25	-2	15	6	-25	21	9	5	5	-13	-15	1	1	-9	-24	-12	0	24	-5	17	-5	-22	-18	24	19	-5	-9	-7	17	-23	-24	6	2	-14	-16	8	-14	-2	-22	-3	-11	5	-26	1	-5	1	-8	15	-7	12	5	-9	7	4	-1	31	12	-31	-15	7	-8	28	13	-24	-1	-11	-13	-21	2	19	4	11	-8	3	-16	23	-16	21	-9	-18	-8	-13	25	22	-28	-16	33	-25
4	5	-14	-12	-4	-36	17	-14	-3	25	15	-2	-3	8	-6	-19	26	-5	20	-10	26	-28	15	6	-15	-16	-6	18	-30	-6	8	-14	-7	34	6	-24	1	-4	13	7	-12	5	-19	-4	14	-8	-10	-1	9	21	-9	-4	6	4	8	27	-2	14	12	-17	-33	1	-9	21	-32	2	-23	-2	-18	-17	8	-9	-8	-23	-4	8	-20	0	8	47	2	-12	-26	-4	-6	1	14	-7	3	17	3	-8	43	-20	-8	-16	-18	-35	35	1	20	13	-3	-4	13	-9	19	-15	18	42	-19	-12	-24	14	15	-3	32	-17	-3	-14	7	11	-1	-14	-11	38	-28	10
-13	-23	-23	-3	-19	23	-4	-1	14	18	2	-7	17	21	8	17	-4	3	0	20	-16	-4	4	-39	-13	8	15	-12	18	-35	-13	-13	21	10	-5	-10	16	23	-6	16	-18	-21	14	25	-14	12	16	-19	21	-11	-14	-4	1	10	15	-1	16	7	-18	-12	31	4	23	-1	-10	-5	4	9	-9	6	-11	31	2	2	7	4	-8	26	15	22	-23	-14	1	19	-17	17	-8	-9	16	4	-5	24	-20	-8	-12	19	-10	15	0	3	-8	-20	5	-22	1	24	-4	16	11	-27	-35	-4	-1	0	-5	-6	-27	-1	-26	15	-19	6	-16	-16	17	4	-20	13
-13	-1	10	24	-3	-4	21	1	-14	-29	11	-10	27	27	-17	-2	-30	0	10	-6	-6	11	1	-14	8	10	-9	-16	-2	-2	-1	27	-4	9	-15	3	-8	4	-15	-12	-9	13	1	-9	36	5	15	12	3	-21	-10	12	16	-14	-10	-17	10	-23	-3	24	-11	-21	17	-38	7	27	-2	-27	-11	-34	7	22	-22	22	-10	5	14	3	-26	-11	-37	0	-23	-3	22	-9	4	12	0	-6	-22	-19	-3	6	0	-3	17	6	0	-6	5	9	19	-4	27	-14	-14	-10	-26	-27	-6	-6	20	-14	-16	5	4	-9	19	-21	5	-3	-3	-7	19	-19	-5	2
9	4	2	-6	-16	5	33	-15	0	12	4	16	22	-18	-26	0	8	35	7	-26	36	1	4	-21	21	-22	7	-18	16	8	1	-3	-7	-14	4	0	31	-1	-8	4	12	17	-20	48	5	-15	0	-6	-1	0	0	15	-28	-34	18	-17	3	-39	15	-17	-29	12	-8	-20	-2	-8	-45	-6	-6	-8	29	2	-7	-9	1	-26	-8	-8	3	0	12	-10	-8	12	0	-8	19	1	-10	-12	-16	-13	29	-20	3	18	1	-21	8	0	-26	17	8	-3	-6	-20	0	-18	4	13	-24	21	29	-25	16	17	-23	-10	6	-5	0	-18	-4	26	0	-29	11	4
6	-16	10	0	13	2	-13	1	-23	6	-14	22	-7	-13	23	9	15	3	-17	46	-3	1	-47	30	-19	1	7	-8	16	-31	-7	10	18	-17	12	30	-6	-7	-3	19	-4	2	23	15	4	-8	-10	5	12	-8	8	-9	-8	10	-21	9	-16	-2	20	-20	0	-15	17	-13	26	-19	-3	3	-8	27	-8	8	-27	-25	12	-45	27	8	7	3	-7	-6	11	-16	0	28	-16	-11	10	-10	-24	16	-25	10	21	-26	-2	-32	13	-21	24	34	-13	-8	-28	4	-15	1	6	-24	-4	35	-11	-1	17	-24	-7	13	12	-18	-12	-12	16	3	-13	-25	2	4
-14	20	-2	-1	15	16	21	-23	-16	23	9	-16	-12	16	6	5	-19	-2	21	4	-8	-36	31	14	2	7	-36	4	-13	-1	-10	5	-24	2	12	23	-32	-2	29	-20	23	-6	20	10	-8	2	22	3	-1	-34	-9	-5	8	-4	16	6	27	16	8	0	-20	-2	-25	2	-6	-31	6	-6	-1	24	-4	-35	-8	18	-28	-11	12	-18	2	1	-15	12	-16	2	20	-4	-12	15	-19	-26	4	24	-11	39	-16	1	-4	-5	-1	9	11	-18	-21	-15	26	-11	25	24	-3	-18	31	6	-27	28	-19	17	2	28	-35	-1	34	-18	33	2	-13	24	14	9
17	-2	16	-16	30	28	-16	6	-15	-2	-32	-6	5	3	-7	-26	32	1	-14	5	-8	9	20	-21	14	-34	14	-14	3	18	4	13	-16	25	6	-31	-2	18	-21	-9	19	-10	24	8	-24	1	-16	-12	-1	16	10	-19	-11	5	21	10	-20	-12	-25	-24	0	-3	-10	-2	-23	16	28	15	0	1	-37	-5	5	-4	-35	20	5	9	-13	-6	12	-19	15	8	9	-2	-3	-12	-28	7	31	-15	16	-34	1	-26	-18	29	16	9	6	0	-11	0	18	-24	5	-30	-23	-4	17	-26	12	23	-8	21	-13	0	-13	25	-6	-2	-15	-20	-6	2	33	12
-8	32	-13	10	-8	-20	5	-19	21	-9	-10	8	-22	-17	-9	-5	36	-5	-5	18	7	14	9	-5	7	-5	2	-2	-13	9	30	-8	11	-1	-13	-1	28	-23	32	-3	-1	17	17	-22	-11	-13	0	-7	24	22	3	19	3	-7	2	-6	-3	-26	-2	-15	10	-5	8	9	14	27	-21	-23	-1	-36	13	23	9	-2	18	5	17	-14	-14	27	-9	-5	28	-12	38	-22	7	-2	3	15	-11	0	17	-12	-11	-20	11	19	-33	-8	-18	2	-5	24	-9	6	-6	-5	-23	17	-7	20	11	-14	5	-19	29	-8	21	-16	-31	0	15	-5	28	3	42	-31
-24	-14	-26	21	1	-3	-8	5	13	-9	20	-14	-7	11	21	17	-20	-5	24	-2	-22	8	-6	4	0	2	-13	-1	11	12	23	-22	23	-14	35	5	-13	11	-3	13	-9	21	-6	-24	10	-5	3	11	-8	-28	-17	-15	-1	7	-1	1	-17	-24	11	3	6	-17	17	-4	6	-12	-2	7	1	20	17	14	-17	-10	-3	8	-8	-9	23	11	6	-12	11	21	-3	-4	-21	4	-17	16	-25	3	-13	5	-16	7	10	-28	-7	-20	-17	21	1	-26	-5	6	-14	-4	23	-8	31	9	-16	13	6	-12	7	-27	-14	-45	-2	7	4	-5	24	0	-32	-36
-5	-11	18	1	6	-5	23	30	-7	7	3	-10	-1	16	0	-3	2	-1	31	-9	8	7	4	13	23	-14	15	5	20	9	-6	13	3	34	-26	-6	-12	-5	-26	-2	-10	-2	-47	9	5	-9	20	-17	1	0	-6	-19	-5	2	3	-22	-27	1	-2	21	-12	18	-3	13	-16	-9	-21	16	-20	21	4	-20	-19	9	-7	-4	-10	11	-13	12	-23	-2	14	1	-7	-30	15	12	14	18	-24	31	0	2	-7	23	2	9	4	3	17	4	-17	30	15	-8	-8	7	8	20	-11	-8	-9	5	-21	-2	10	4	-40	-3	6	5	-13	27	28	-14	-28	18
7	-3	24	-9	-7	-1	8	0	-5	22	-1	-23	12	-25	-29	2	-5	13	-22	-5	-3	-16	13	4	-7	23	-4	9	14	-12	-2	15	-1	-21	-9	-16	21	1	-23	12	2	-25	8	6	-1	17	-27	27	-5	1	9	13	19	-10	4	-23	-1	24	7	11	-5	6	-11	6	5	-2	14	22	-1	-5	-22	-23	11	31	-10	13	23	-29	-22	9	-6	39	-14	-10	-11	-20	5	12	-22	3	11	40	-5	2	0	2	-20	-5	2	16	8	8	5	11	4	-9	10	-17	15	1	-7	-30	6	9	-27	36	-30	-32	5	13	4	32	4	34	-35	-20	-2	27
-8	3	-8	-14	-7	-8	-1	-6	-16	33	-27	-17	-12	-10	6	2	10	13	-26	3	-3	17	-10	9	5	-10	5	15	-15	16	-4	-13	-14	-37	7	-10	9	-10	5	-2	-27	5	17	-8	-1	-25	17	-27	4	-6	0	10	-21	18	-5	6	4	27	-14	-4	-13	-6	3	-10	0	-1	8	-17	0	-10	-16	23	21	-4	-5	-12	-28	-1	9	3	22	-18	-23	8	-26	24	-10	-15	-10	0	29	7	6	-16	1	-17	20	-8	10	-20	0	-3	-1	8	8	30	-22	18	-7	0	-32	-1	11	-15	31	-10	-28	13	13	-16	12	12	8	-10	-19	-6	13	0
5	-10	0	24	-17	1	29	-8	20	1	-11	18	16	15	2	8	5	-27	23	-11	17	-12	-1	-7	-5	14	-1	-7	17	-15	11	-3	-8	8	10	2	-14	-2	8	-41	5	-28	7	-32	4	11	-4	-8	5	16	-14	-10	-21	10	15	-3	-9	-4	-20	-4	12	-2	30	10	13	0	8	1	-28	0	-6	7	4	19	-16	-5	35	2	30	4	0	-19	21	-11	50	-7	-9	18	13	18	3	-28	-4	12	-4	33	7	1	6	14	-6	12	14	39	-6	3	-30	8	2	-34	23	28	9	7	8	-21	24	13	-15	6	2	-3	-15	-22	3	-23	11	-10
-29	-5	1	26	-11	23	-6	0	-4	-20	11	-16	-6	-6	17	10	-27	15	18	-8	4	-24	36	-24	23	2	-2	14	-34	0	-6	-15	-6	27	14	-25	8	23	-31	-9	8	5	1	24	1	-14	8	2	22	-1	9	-5	36	20	-13	17	-11	-16	10	-16	7	7	4	25	-16	10	24	-10	-23	13	-16	2	18	-28	-7	38	-9	7	12	4	-7	10	-3	39	-11	-26	8	2	6	-13	-31	-18	21	1	17	5	-13	8	2	-34	8	-8	-6	-14	9	-9	-10	17	-16	43	-5	9	20	-19	9	19	9	0	-17	-16	0	-3	-16	3	-11	-7	8	0
-26	33	7	-18	10	3	-13	2	-11	23	1	-1	-5	16	23	-21	48	3	0	5	-21	42	-1	21	-15	0	1	-1	2	-16	-15	1	16	-14	-25	-19	3	-14	-34	-5	-13	-27	15	-8	10	10	30	-3	37	-23	-5	7	-8	-15	-6	-13	7	15	5	-5	15	-5	23	-9	15	-12	4	-24	6	-2	0	17	4	-27	23	-3	-15	32	-29	11	-16	3	19	-20	-16	1	5	-12	7	-16	-8	5	-5	-28	-22	-21	-6	-6	-15	7	4	-11	4	25	12	-1	14	-1	21	-45	-3	-11	-35	-3	6	5	-10	-7	11	10	17	-16	8	-16	-10	27	9	8
19	44	-18	-1	2	-7	-34	7	22	3	19	-9	36	4	1	10	6	-26	6	-6	47	1	-15	19	-11	-6	-4	12	-32	-20	6	17	-20	-10	15	12	22	-2	20	16	-24	20	-1	-5	9	14	-6	-5	12	-14	4	-26	24	6	-9	10	-1	3	-17	1	0	8	-12	-18	10	-21	-1	-13	0	-17	-1	10	-13	-21	12	-8	34	-7	-36	19	13	23	-10	-18	22	-2	16	19	-4	-23	-14	12	-9	-26	1	2	-2	27	-13	9	-10	12	30	6	-14	1	17	13	-18	-22	8	-4	7	37	-3	2	10	12	2	-4	-8	9	3	7	21	24	-8	-14
15	-27	-24	13	-25	7	19	-10	23	-22	-14	-6	-1	12	-13	-23	-28	7	3	39	-3	-29	-7	-25	-14	10	-2	-16	-1	10	0	-24	-26	21	5	-20	6	-13	-17	-16	-21	6	-8	8	-12	-20	13	-9	-4	7	-24	16	8	-1	-2	35	8	-23	17	4	12	-14	7	20	-6	-1	13	-7	-11	12	-3	27	-21	-1	3	19	-5	-27	-1	9	4	-15	7	-7	19	-2	17	-39	-15	1	15	-10	-27	11	-2	9	37	-24	-12	30	-12	6	-10	-15	10	9	1	-20	-12	-12	-16	3	3	7	-31	30	5	-4	-25	1	18	2	-17	16	-12	-32	-13	7
-1	-10	-3	-10	13	15	12	4	2	15	-3	-14	30	-21	-29	4	-3	36	7	13	-20	15	17	-22	16	-1	-1	-6	-6	1	-19	-15	22	0	-23	-12	-6	-4	19	-6	18	-5	6	22	-37	22	-8	7	5	-22	7	14	-3	-14	21	12	-11	-9	10	27	-23	17	10	1	-5	-20	-14	-16	3	23	-23	-10	-30	14	28	-5	-17	9	29	-1	2	24	-16	3	3	-3	-28	-14	29	14	5	-41	-7	2	-30	23	-26	-38	14	10	-21	-6	-13	13	14	-7	-18	-42	3	-7	1	0	9	-22	16	-19	-5	10	-18	30	-26	-13	16	-14	-16	-20	30	-17
12	-7	-8	33	17	-16	-3	-20	6	-8	-36	12	-12	-15	10	-2	18	18	2	-18	5	17	7	-7	23	-22	17	2	24	-16	14	-3	16	-12	0	10	-8	10	-17	-22	1	7	17	-22	21	11	-11	41	2	-8	12	-12	16	2	14	-12	-6	-7	10	-22	-11	20	4	-5	-27	0	-30	6	-5	-18	9	2	3	11	-5	-19	11	16	5	-2	17	-7	12	-18	17	-34	12	12	-3	-13	-39	4	3	-8	20	-20	-17	-5	4	-34	-10	-9	0	25	-29	-1	-33	24	-16	-1	5	14	1	2	9	2	34	-30	-3	0	-10	1	-14	-14	-13	6	-24	-5
9	2	8	-7	-18	-25	-16	3	-19	-13	6	6	13	-5	9	9	7	-27	4	-4	27	-20	-20	20	-11	25	2	34	-12	-3	9	0	9	-3	8	19	7	10	-6	5	-22	3	-22	-10	22	-8	22	0	-1	8	-16	19	28	-14	-30	17	2	19	9	3	-3	15	-1	-33	3	1	20	21	-17	11	14	-5	25	12	-14	-2	8	-18	-8	-9	-5	7	5	5	-20	-5	-3	-16	-13	-16	-4	13	-3	14	-6	-19	-13	-13	3	-19	27	-2	6	8	-23	-2	-8	4	-23	24	-9	5	-38	7	14	20	-11	-8	27	2	15	-3	-5	0	2	-18	-25	16
